Date,Area,District,Volume_inb_ball,Score_inb_ball,Score_p_1_inb_ball,Score_p_2_inb_ball,Score_p_3_inb_ball,type
2020-10-31,Western,Salt Lake City,175,76.57,92,92,94.86,non_ballot_elec
2020-10-31,Western,Seattle,630,77.46,94.13,95.56,95.71,non_ballot_elec
2020-11-02,Metro,Atlanta,3037,51.73,77.71,85.68,86.5,non_ballot_elec
2020-11-02,Metro,Baltimore,1319,28.2,57.54,95.22,95.3,non_ballot_elec
2020-11-02,Metro,Capital,713,95.23,96.91,98.32,98.32,non_ballot_elec
2020-11-02,Metro,Greater S Carolina,2467,58.41,87.72,93.43,93.51,non_ballot_elec
2020-11-02,Metro,Greensboro,28091,88.06,98.22,98.51,98.82,non_ballot_elec
2020-11-02,Metro,Mid-Carolinas,10609,91.04,95.32,96.68,97.29,non_ballot_elec
2020-11-02,Metro,Norther Virginia,669,94.32,96.11,97.16,97.16,non_ballot_elec
2020-11-02,Metro,Richmond,1370,77.52,95.4,99.34,99.42,non_ballot_elec
2020-11-02,Eastern,Appalachian,1008,86.81,93.95,98.51,98.51,non_ballot_elec
2020-11-02,Eastern,Central Pennsylvania,3091,41.7,86.77,94.79,94.86,non_ballot_elec
2020-11-02,Eastern,Kentuckiana,717,68.06,70.99,72.11,73.08,non_ballot_elec
2020-11-02,Eastern,Norther Ohio,3500,42.8,57.69,64.26,64.4,non_ballot_elec
2020-11-02,Eastern,Ohio Valley,335,74.93,88.36,88.96,88.96,non_ballot_elec
2020-11-02,Eastern,Philadelphia Metropo,3522,47.7,73.68,78.59,78.65,non_ballot_elec
2020-11-02,Eastern,South Jersey,3051,56.7,74.24,74.6,74.6,non_ballot_elec
2020-11-02,Eastern,Tennessee,1427,83.32,94.67,95.73,97.13,non_ballot_elec
2020-11-02,Eastern,Western New York,385,78.96,78.96,78.96,78.96,non_ballot_elec
2020-11-02,Eastern,Western Pennsylvania,1237,97.66,98.63,99.19,99.19,non_ballot_elec
2020-11-02,Great Lakes,Central Illinois,1123,27.6,31.17,31.7,31.7,non_ballot_elec
2020-11-02,Great Lakes,Chicago,31454,99.41,99.72,99.73,99.74,non_ballot_elec
2020-11-02,Great Lakes,Detroit,4388,55.49,72.04,89.74,94.69,non_ballot_elec
2020-11-02,Great Lakes,Gateway,439,72.89,76.77,77.68,78.13,non_ballot_elec
2020-11-02,Great Lakes,Greater Indiana,91616,72.22,93.98,99.06,99.1,non_ballot_elec
2020-11-02,Great Lakes,Greater Michigan,1573,55.18,87.67,97.27,97.27,non_ballot_elec
2020-11-02,Great Lakes,Lakeland,6327,24.01,47.04,47.8,83.85,non_ballot_elec
2020-11-02,Northeast,Albany,313,92.97,92.97,93.93,93.93,non_ballot_elec
2020-11-02,Northeast,Caribbean,95,96.84,96.84,100,100,non_ballot_elec
2020-11-02,Northeast,Connecticut Valley,1736,94.76,96.43,97.93,97.98,non_ballot_elec
2020-11-02,Northeast,Greater Boston,1908,81.92,84.22,97.48,97.64,non_ballot_elec
2020-11-02,Northeast,Long Island,446,87.89,95.07,97.98,97.98,non_ballot_elec
2020-11-02,Northeast,New York,587,88.25,91.65,97.61,97.61,non_ballot_elec
2020-11-02,Northeast,Northern New England,2446,64.76,93.13,99.39,99.39,non_ballot_elec
2020-11-02,Northeast,Northern New Jersey,4568,98.56,99.17,99.52,99.54,non_ballot_elec
2020-11-02,Northeast,Triboro,533,90.24,91.74,96.25,96.25,non_ballot_elec
2020-11-02,Northeast,Westchester,275,93.45,95.64,96.73,96.73,non_ballot_elec
2020-11-02,Pacific,Bay-Valley,1296,99.15,99.23,99.23,99.31,non_ballot_elec
2020-11-02,Pacific,Honolulu,505,95.84,96.63,97.62,97.62,non_ballot_elec
2020-11-02,Pacific,Los Angeles,4441,29.99,30.29,44.72,44.79,non_ballot_elec
2020-11-02,Pacific,Sacramento,23215,99.07,99.24,99.26,99.3,non_ballot_elec
2020-11-02,Pacific,San Diego,21143,99.75,99.83,99.88,99.89,non_ballot_elec
2020-11-02,Pacific,San Francisco,16198,97.6,98.03,98.29,99.57,non_ballot_elec
2020-11-02,Pacific,Santa Ana,30064,99.63,99.69,99.79,99.81,non_ballot_elec
2020-11-02,Pacific,Sierra Coastal,1510,93.31,93.77,94.24,94.44,non_ballot_elec
2020-11-02,Southern,Alabama,1268,48.5,98.66,99.29,99.29,non_ballot_elec
2020-11-02,Southern,Arkansas,619,95.15,98.06,98.06,98.06,non_ballot_elec
2020-11-02,Southern,Dallas,2100,38.76,94.71,95.52,95.52,non_ballot_elec
2020-11-02,Southern,Ft. Worth,1087,71.94,97.88,99.17,99.17,non_ballot_elec
2020-11-02,Southern,Gulf Atlantic,3118,54.43,92.85,96.63,97.69,non_ballot_elec
2020-11-02,Southern,Houston,2819,40.97,87.51,99.68,99.72,non_ballot_elec
2020-11-02,Southern,Louisiana,1672,66.27,90.07,92.88,92.94,non_ballot_elec
2020-11-02,Southern,Mississippi,601,90.02,95.51,95.84,95.84,non_ballot_elec
2020-11-02,Southern,Oklahoma,1095,84.66,97.81,98.17,98.17,non_ballot_elec
2020-11-02,Southern,Rio Grande,2364,92.98,95.69,96.11,96.11,non_ballot_elec
2020-11-02,Southern,South Florida,10701,69.85,92.03,98.72,98.98,non_ballot_elec
2020-11-02,Southern,Suncoast,34304,96.11,98.11,98.23,98.28,non_ballot_elec
2020-11-02,Western,Alaska,2467,2.84,9.16,97.61,99.96,non_ballot_elec
2020-11-02,Western,Arizona,2136,90.26,93.02,94.52,94.62,non_ballot_elec
2020-11-02,Western,Central Plains,1606,97.76,98.75,99.13,99.13,non_ballot_elec
2020-11-02,Western,Colorado/Wyoming,3152,43.02,67.54,86.36,92.07,non_ballot_elec
2020-11-02,Western,Dakotas,2694,94.88,95.43,95.99,95.99,non_ballot_elec
2020-11-02,Western,Hawkeye,1094,71.57,73.86,77.33,77.33,non_ballot_elec
2020-11-02,Western,Mid-Americas,1130,91.24,94.07,94.96,94.96,non_ballot_elec
2020-11-02,Western,Nevada Sierra,749,80.91,97.33,97.6,98.13,non_ballot_elec
2020-11-02,Western,Northland,18449,83.47,93.73,98.44,98.47,non_ballot_elec
2020-11-02,Western,Portland,3612,69.24,69.52,69.6,72.48,non_ballot_elec
2020-11-02,Western,Salt Lake City,1846,66.41,67.01,67.17,67.17,non_ballot_elec
2020-11-02,Western,Seattle,1334,85.68,90.1,91.83,98.58,non_ballot_elec
2020-11-03,Metro,Atlanta,955,16.13,92.46,97.49,100,non_ballot_elec
2020-11-03,Metro,Baltimore,1769,1.81,50.48,96.55,100,non_ballot_elec
2020-11-03,Metro,Capital,1061,1.89,99.72,100,100,non_ballot_elec
2020-11-03,Metro,Greater S Carolina,765,13.2,88.63,94.51,99.87,non_ballot_elec
2020-11-03,Metro,Greensboro,8607,69.98,92.13,99.38,99.44,non_ballot_elec
2020-11-03,Metro,Mid-Carolinas,4304,90.01,98.54,99.65,99.79,non_ballot_elec
2020-11-03,Metro,Norther Virginia,44,70.45,100,100,100,non_ballot_elec
2020-11-03,Metro,Richmond,575,10.09,15.3,15.65,100,non_ballot_elec
2020-11-03,Eastern,Appalachian,520,3.46,95.38,99.81,99.81,non_ballot_elec
2020-11-03,Eastern,Central Pennsylvania,786,2.67,68.07,92.75,99.87,non_ballot_elec
2020-11-03,Eastern,Kentuckiana,118,43.22,92.37,99.15,99.15,non_ballot_elec
2020-11-03,Eastern,Norther Ohio,1024,3.13,89.75,96.48,99.51,non_ballot_elec
2020-11-03,Eastern,Ohio Valley,198,24.75,93.94,96.46,98.99,non_ballot_elec
2020-11-03,Eastern,Metropo,1082,2.77,98.71,99.63,100,non_ballot_elec
2020-11-03,Eastern,South Jersey,565,3.19,92.21,99.65,100,non_ballot_elec
2020-11-03,Eastern,Tennessee,220,81.36,95.91,98.18,98.64,non_ballot_elec
2020-11-03,Eastern,Western New York,210,6.19,99.52,99.52,99.52,non_ballot_elec
2020-11-03,Eastern,Western Pennsylvania,74,39.19,83.78,97.3,100,non_ballot_elec
2020-11-03,Great Lakes,Central Illinois,177,29.38,97.74,99.44,99.44,non_ballot_elec
2020-11-03,Great Lakes,Chicago,844,99.17,99.88,100,100,non_ballot_elec
2020-11-03,Great Lakes,Detroit,1364,2.27,82.04,87.1,93.91,non_ballot_elec
2020-11-03,Great Lakes,Gateway,1463,80.79,99.32,99.86,100,non_ballot_elec
2020-11-03,Great Lakes,Greater Indiana,34894,11.31,91.3,96.62,99.93,non_ballot_elec
2020-11-03,Great Lakes,Greater Michigan,387,5.94,96.64,98.19,98.97,non_ballot_elec
2020-11-03,Great Lakes,Lakeland,159,46.54,56.6,58.49,58.49,non_ballot_elec
2020-11-03,Northeast,Albany,151,13.25,99.34,99.34,100,non_ballot_elec
2020-11-03,Northeast,Caribbean,17,23.53,100,100,100,non_ballot_elec
2020-11-03,Northeast,Connecticut Valley,76,68.42,98.68,98.68,100,non_ballot_elec
2020-11-03,Northeast,Greater Boston,376,21.01,99.2,99.47,99.47,non_ballot_elec
2020-11-03,Northeast,Long Island,36,27.78,91.67,97.22,100,non_ballot_elec
2020-11-03,Northeast,New York,35,100,100,100,100,non_ballot_elec
2020-11-03,Northeast,Northern New England,356,17.13,99.44,99.44,99.72,non_ballot_elec
2020-11-03,Northeast,Northern New Jersey,42,71.43,95.24,97.62,100,non_ballot_elec
2020-11-03,Northeast,Triboro,50,74,92,92,100,non_ballot_elec
2020-11-03,Northeast,Westchester,25,76,92,96,96,non_ballot_elec
2020-11-03,Pacific,Bay-Valley,273,23.08,99.27,99.27,99.27,non_ballot_elec
2020-11-03,Pacific,Honolulu,172,75,100,100,100,non_ballot_elec
2020-11-03,Pacific,Los Angeles,375,12.53,71.2,71.47,100,non_ballot_elec
2020-11-03,Pacific,Sacramento,1489,9.54,99.73,100,100,non_ballot_elec
2020-11-03,Pacific,San Diego,1635,25.75,99.88,99.94,100,non_ballot_elec
2020-11-03,Pacific,San Francisco,1807,97.57,98.45,99,99.45,non_ballot_elec
2020-11-03,Pacific,Santa Ana,4637,70.02,99.98,100,100,non_ballot_elec
2020-11-03,Pacific,Sierra Coastal,1221,2.78,99.84,99.84,100,non_ballot_elec
2020-11-03,Southern,Alabama,1000,5.8,98.9,99.6,100,non_ballot_elec
2020-11-03,Southern,Arkansas,62,77.42,100,100,100,non_ballot_elec
2020-11-03,Southern,Dallas,1296,14.66,97.69,97.76,100,non_ballot_elec
2020-11-03,Southern,Ft. Worth,550,18.18,94.18,100,100,non_ballot_elec
2020-11-03,Southern,Gulf Atlantic,1834,5.07,98.69,99.24,99.67,non_ballot_elec
2020-11-03,Southern,Houston,1208,7.45,97.1,99.42,100,non_ballot_elec
2020-11-03,Southern,Louisiana,700,3.29,51.86,53.14,100,non_ballot_elec
2020-11-03,Southern,Mississippi,163,11.04,98.77,99.39,100,non_ballot_elec
2020-11-03,Southern,Oklahoma,102,76.47,95.1,99.02,99.02,non_ballot_elec
2020-11-03,Southern,Rio Grande,908,22.36,98.35,99.67,100,non_ballot_elec
2020-11-03,Southern,South Florida,11191,0.36,97.76,99.59,99.98,non_ballot_elec
2020-11-03,Southern,Suncoast,423,55.79,98.35,99.53,100,non_ballot_elec
2020-11-03,Western,Alaska,128,39.06,57.81,67.19,93.75,non_ballot_elec
2020-11-03,Western,Arizona,897,44.82,99.33,99.78,100,non_ballot_elec
2020-11-03,Western,Central Plains,56,69.64,100,100,100,non_ballot_elec
2020-11-03,Western,Colorado/Wyoming,5309,83.56,97.83,99.3,99.66,non_ballot_elec
2020-11-03,Western,Dakotas,598,17.56,99.5,99.83,99.83,non_ballot_elec
2020-11-03,Western,Hawkeye,453,3.75,99.34,99.78,99.78,non_ballot_elec
2020-11-03,Western,Mid-Americas,310,17.74,96.45,98.71,100,non_ballot_elec
2020-11-03,Western,Nevada Sierra,272,75,100,100,100,non_ballot_elec
2020-11-03,Western,Northland,10123,83.97,99.08,99.67,99.89,non_ballot_elec
2020-11-03,Western,Portland,1056,58.14,100,100,100,non_ballot_elec
2020-11-03,Western,Salt Lake City,1278,21.52,71.67,71.67,71.83,non_ballot_elec
2020-11-03,Western,Seattle,775,27.48,99.74,99.87,100,non_ballot_elec
